sequence_id,sample_id,reenactment_id,sequence_timestamp,set_id,participant_id,level_id,emoji_id,camera_index,perspective,image_sequence_path,timestep,frame_timestamp,frame_path,true_class_id,true_class,predicted_class_id,predicted_class,true_class_probability,predicted_class_probability,correct_at_timestep,correct_final_prediction,probability_anger,probability_disgust,probability_fear,probability_happiness,probability_neutral,probability_sadness,probability_surprise
1700577867123-2-10-3-14-4-1,1700577867123-2-10-3-14-4-1-01,1700577867123-2-10-3-14-4,1700577867123,2,10,3,14,1,Side,/workspace/datasets/emoji-hero-vr-db-di/test_set/Neutral/1700577867123-2-10-3-14-4-1,1,1700577866329,/workspace/datasets/emoji-hero-vr-db-di/test_set/Neutral/1700577867123-2-10-3-14-4-1/1700577866329-2-10-3-14-4-1.jpg,4,Neutral,2,Fear,0.04821463,0.3424288,False,False,0.083813466,0.2564145,0.3424288,0.109568715,0.04821463,0.04626827,0.113291584
1700577870256-2-10-3-15-5-0,1700577870256-2-10-3-15-5-0-01,1700577870256-2-10-3-15-5,1700577870256,2,10,3,15,0,Central,/workspace/datasets/emoji-hero-vr-db-di/test_set/Sadness/1700577870256-2-10-3-15-5-0,1,1700577869298,/workspace/datasets/emoji-hero-vr-db-di/test_set/Sadness/1700577870256-2-10-3-15-5-0/1700577869298-2-10-3-15-5-0.jpg,5,Sadness,0,Anger,0.09330557,0.7358967,False,True,0.7358967,0.08601377,0.020641433,0.030450936,0.01907575,0.09330557,0.014615867
1700577870256-2-10-3-15-5-1,1700577870256-2-10-3-15-5-1-01,1700577870256-2-10-3-15-5,1700577870256,2,10,3,15,1,Side,/workspace/datasets/emoji-hero-vr-db-di/test_set/Sadness/1700577870256-2-10-3-15-5-1,1,1700577869298,/workspace/datasets/emoji-hero-vr-db-di/test_set/Sadness/1700577870256-2-10-3-15-5-1/1700577869298-2-10-3-15-5-1.jpg,5,Sadness,0,Anger,0.19579506,0.40860403,False,False,0.40860403,0.19463186,0.05409835,0.054080646,0.039758302,0.19579506,0.053031757
1700577877659-2-10-3-19-6-0,1700577877659-2-10-3-19-6-0-01,1700577877659-2-10-3-19-6,1700577877659,2,10,3,19,0,Central,/workspace/datasets/emoji-hero-vr-db-di/test_set/Surprise/1700577877659-2-10-3-19-6-0,1,1700577876689,/workspace/datasets/emoji-hero-vr-db-di/test_set/Surprise/1700577877659-2-10-3-19-6-0/1700577876689-2-10-3-19-6-0.jpg,6,Surprise,3,Happiness,0.0097588,0.8667778,False,True,0.02247047,0.029565845,0.027272781,0.8667778,0.031934217,0.0122201275,0.0097588
1700577877659-2-10-3-19-6-1,1700577877659-2-10-3-19-6-1-01,1700577877659-2-10-3-19-6,1700577877659,2,10,3,19,1,Side,/workspace/datasets/emoji-hero-vr-db-di/test_set/Surprise/1700577877659-2-10-3-19-6-1,1,1700577876689,/workspace/datasets/emoji-hero-vr-db-di/test_set/Surprise/1700577877659-2-10-3-19-6-1/1700577876689-2-10-3-19-6-1.jpg,6,Surprise,3,Happiness,0.061333064,0.36367604,False,False,0.11724587,0.2358064,0.1318635,0.36367604,0.04810531,0.041969735,0.061333064
1700577880261-2-10-3-20-2-0,1700577880261-2-10-3-20-2-0-01,1700577880261-2-10-3-20-2,1700577880261,2,10,3,20,0,Central,/workspace/datasets/emoji-hero-vr-db-di/test_set/Fear/1700577880261-2-10-3-20-2-0,1,1700577879291,/workspace/datasets/emoji-hero-vr-db-di/test_set/Fear/1700577880261-2-10-3-20-2-0/1700577879291-2-10-3-20-2-0.jpg,2,Fear,4,Neutral,0.09490381,0.34091225,False,True,0.18940306,0.1048241,0.09490381,0.1006584,0.34091225,0.12149023,0.047808178
1700577880261-2-10-3-20-2-1,1700577880261-2-10-3-20-2-1-01,1700577880261-2-10-3-20-2,1700577880261,2,10,3,20,1,Side,/workspace/datasets/emoji-hero-vr-db-di/test_set/Fear/1700577880261-2-10-3-20-2-1,1,1700577879291,/workspace/datasets/emoji-hero-vr-db-di/test_set/Fear/1700577880261-2-10-3-20-2-1/1700577879291-2-10-3-20-2-1.jpg,2,Fear,3,Happiness,0.08065902,0.51919484,False,False,0.1449435,0.09769505,0.08065902,0.51919484,0.07504403,0.03816595,0.044297628
1700578007024-2-10-4-0-1-0,1700578007024-2-10-4-0-1-0-01,1700578007024-2-10-4-0-1,1700578007024,2,10,4,0,0,Central,/workspace/datasets/emoji-hero-vr-db-di/test_set/Disgust/1700578007024-2-10-4-0-1-0,1,1700578006009,/workspace/datasets/emoji-hero-vr-db-di/test_set/Disgust/1700578007024-2-10-4-0-1-0/1700578006009-2-10-4-0-1-0.jpg,1,Disgust,3,Happiness,0.03892327,0.8300132,False,False,0.022988223,0.03892327,0.042162664,0.8300132,0.035649378,0.013059672,0.017203595
1700578007024-2-10-4-0-1-1,1700578007024-2-10-4-0-1-1-01,1700578007024-2-10-4-0-1,1700578007024,2,10,4,0,1,Side,/workspace/datasets/emoji-hero-vr-db-di/test_set/Disgust/1700578007024-2-10-4-0-1-1,1,1700578006009,/workspace/datasets/emoji-hero-vr-db-di/test_set/Disgust/1700578007024-2-10-4-0-1-1/1700578006009-2-10-4-0-1-1.jpg,1,Disgust,3,Happiness,0.022068378,0.8961925,False,False,0.018759888,0.022068378,0.018976139,0.8961925,0.027319193,0.010204002,0.0064799376
1700578011711-2-10-4-3-6-0,1700578011711-2-10-4-3-6-0-01,1700578011711-2-10-4-3-6,1700578011711,2,10,4,3,0,Central,/workspace/datasets/emoji-hero-vr-db-di/test_set/Surprise/1700578011711-2-10-4-3-6-0,1,1700578010965,/workspace/datasets/emoji-hero-vr-db-di/test_set/Surprise/1700578011711-2-10-4-3-6-0/1700578010965-2-10-4-3-6-0.jpg,6,Surprise,4,Neutral,0.039114397,0.4707377,False,False,0.13699284,0.09016393,0.06605061,0.055764835,0.4707377,0.14117566,0.039114397
1700578011711-2-10-4-3-6-1,1700578011711-2-10-4-3-6-1-01,1700578011711-2-10-4-3-6,1700578011711,2,10,4,3,1,Side,/workspace/datasets/emoji-hero-vr-db-di/test_set/Surprise/1700578011711-2-10-4-3-6-1,1,1700578010965,/workspace/datasets/emoji-hero-vr-db-di/test_set/Surprise/1700578011711-2-10-4-3-6-1/1700578010965-2-10-4-3-6-1.jpg,6,Surprise,4,Neutral,0.039846003,0.5063664,False,False,0.13661157,0.09115119,0.058384813,0.060255267,0.5063664,0.10738477,0.039846003
1700578014206-2-10-4-4-4-0,1700578014206-2-10-4-4-4-0-01,1700578014206-2-10-4-4-4,1700578014206,2,10,4,4,0,Central,/workspace/datasets/emoji-hero-vr-db-di/test_set/Neutral/1700578014206-2-10-4-4-4-0,1,1700578013189,/workspace/datasets/emoji-hero-vr-db-di/test_set/Neutral/1700578014206-2-10-4-4-4-0/1700578013189-2-10-4-4-4-0.jpg,4,Neutral,4,Neutral,0.36489192,0.36489192,True,True,0.14725018,0.08437171,0.060680516,0.032600947,0.36489192,0.27741203,0.03279275
1700578014206-2-10-4-4-4-1,1700578014206-2-10-4-4-4-1-01,1700578014206-2-10-4-4-4,1700578014206,2,10,4,4,1,Side,/workspace/datasets/emoji-hero-vr-db-di/test_set/Neutral/1700578014206-2-10-4-4-4-1,1,1700578013189,/workspace/datasets/emoji-hero-vr-db-di/test_set/Neutral/1700578014206-2-10-4-4-4-1/1700578013189-2-10-4-4-4-1.jpg,4,Neutral,5,Sadness,0.057375025,0.76146346,False,False,0.09657432,0.043799598,0.012725998,0.015024356,0.057375025,0.76146346,0.013037238
1700578015880-2-10-4-5-4-0,1700578015880-2-10-4-5-4-0-01,1700578015880-2-10-4-5-4,1700578015880,2,10,4,5,0,Central,/workspace/datasets/emoji-hero-vr-db-di/test_set/Neutral/1700578015880-2-10-4-5-4-0,1,1700578014915,/workspace/datasets/emoji-hero-vr-db-di/test_set/Neutral/1700578015880-2-10-4-5-4-0/1700578014915-2-10-4-5-4-0.jpg,4,Neutral,0,Anger,0.16957675,0.25064588,False,True,0.25064588,0.17219056,0.094071686,0.066948704,0.16957675,0.19316958,0.053396944
1700578015880-2-10-4-5-4-1,1700578015880-2-10-4-5-4-1-01,1700578015880-2-10-4-5-4,1700578015880,2,10,4,5,1,Side,/workspace/datasets/emoji-hero-vr-db-di/test_set/Neutral/1700578015880-2-10-4-5-4-1,1,1700578014915,/workspace/datasets/emoji-hero-vr-db-di/test_set/Neutral/1700578015880-2-10-4-5-4-1/1700578014915-2-10-4-5-4-1.jpg,4,Neutral,4,Neutral,0.3719659,0.3719659,True,True,0.18231119,0.0734154,0.049810216,0.04630957,0.3719659,0.24872623,0.027461551
1700578017539-2-10-4-6-3-0,1700578017539-2-10-4-6-3-0-01,1700578017539-2-10-4-6-3,1700578017539,2,10,4,6,0,Central,/workspace/datasets/emoji-hero-vr-db-di/test_set/Happiness/1700578017539-2-10-4-6-3-0,1,1700578016511,/workspace/datasets/emoji-hero-vr-db-di/test_set/Happiness/1700578017539-2-10-4-6-3-0/1700578016511-2-10-4-6-3-0.jpg,3,Happiness,4,Neutral,0.0720909,0.33433533,False,True,0.18907082,0.12973425,0.0882857,0.0720909,0.33433533,0.14266196,0.043821014
1700578017539-2-10-4-6-3-1,1700578017539-2-10-4-6-3-1-01,1700578017539-2-10-4-6-3,1700578017539,2,10,4,6,1,Side,/workspace/datasets/emoji-hero-vr-db-di/test_set/Happiness/1700578017539-2-10-4-6-3-1,1,1700578016511,/workspace/datasets/emoji-hero-vr-db-di/test_set/Happiness/1700578017539-2-10-4-6-3-1/1700578016511-2-10-4-6-3-1.jpg,3,Happiness,4,Neutral,0.11691383,0.42985806,False,True,0.162247,0.08070074,0.07495498,0.11691383,0.42985806,0.097375266,0.037950102
1700578020748-2-10-4-8-5-0,1700578020748-2-10-4-8-5-0-01,1700578020748-2-10-4-8-5,1700578020748,2,10,4,8,0,Central,/workspace/datasets/emoji-hero-vr-db-di/test_set/Sadness/1700578020748-2-10-4-8-5-0,1,1700578019777,/workspace/datasets/emoji-hero-vr-db-di/test_set/Sadness/1700578020748-2-10-4-8-5-0/1700578019777-2-10-4-8-5-0.jpg,5,Sadness,4,Neutral,0.10739298,0.4882995,False,True,0.12765363,0.085968375,0.079179615,0.065220475,0.4882995,0.10739298,0.046285566
1700578020748-2-10-4-8-5-1,1700578020748-2-10-4-8-5-1-01,1700578020748-2-10-4-8-5,1700578020748,2,10,4,8,1,Side,/workspace/datasets/emoji-hero-vr-db-di/test_set/Sadness/1700578020748-2-10-4-8-5-1,1,1700578019777,/workspace/datasets/emoji-hero-vr-db-di/test_set/Sadness/1700578020748-2-10-4-8-5-1/1700578019777-2-10-4-8-5-1.jpg,5,Sadness,4,Neutral,0.09589125,0.3503869,False,True,0.17390473,0.08977535,0.08686692,0.16483735,0.3503869,0.09589125,0.038337514
1700578022517-2-10-4-9-2-0,1700578022517-2-10-4-9-2-0-01,1700578022517-2-10-4-9-2,1700578022517,2,10,4,9,0,Central,/workspace/datasets/emoji-hero-vr-db-di/test_set/Fear/1700578022517-2-10-4-9-2-0,1,1700578021544,/workspace/datasets/emoji-hero-vr-db-di/test_set/Fear/1700578022517-2-10-4-9-2-0/1700578021544-2-10-4-9-2-0.jpg,2,Fear,5,Sadness,0.014976811,0.7558994,False,True,0.09279232,0.062955886,0.014976811,0.014886998,0.04401669,0.7558994,0.014471862
1700578022517-2-10-4-9-2-1,1700578022517-2-10-4-9-2-1-01,1700578022517-2-10-4-9-2,1700578022517,2,10,4,9,1,Side,/workspace/datasets/emoji-hero-vr-db-di/test_set/Fear/1700578022517-2-10-4-9-2-1,1,1700578021544,/workspace/datasets/emoji-hero-vr-db-di/test_set/Fear/1700578022517-2-10-4-9-2-1/1700578021544-2-10-4-9-2-1.jpg,2,Fear,4,Neutral,0.05118125,0.425873,False,True,0.18652128,0.07012976,0.05118125,0.06942182,0.425873,0.15792277,0.038950093
1700578026276-2-10-4-11-3-0,1700578026276-2-10-4-11-3-0-01,1700578026276-2-10-4-11-3,1700578026276,2,10,4,11,0,Central,/workspace/datasets/emoji-hero-vr-db-di/test_set/Happiness/1700578026276-2-10-4-11-3-0,1,1700578025315,/workspace/datasets/emoji-hero-vr-db-di/test_set/Happiness/1700578026276-2-10-4-11-3-0/1700578025315-2-10-4-11-3-0.jpg,3,Happiness,4,Neutral,0.060423594,0.39751944,False,True,0.14440198,0.10006061,0.08735636,0.060423594,0.39751944,0.15967883,0.050559103
1700578026276-2-10-4-11-3-1,1700578026276-2-10-4-11-3-1-01,1700578026276-2-10-4-11-3,1700578026276,2,10,4,11,1,Side,/workspace/datasets/emoji-hero-vr-db-di/test_set/Happiness/1700578026276-2-10-4-11-3-1,1,1700578025315,/workspace/datasets/emoji-hero-vr-db-di/test_set/Happiness/1700578026276-2-10-4-11-3-1/1700578025315-2-10-4-11-3-1.jpg,3,Happiness,3,Happiness,0.8023135,0.8023135,True,True,0.03754671,0.027099019,0.036496244,0.8023135,0.059958294,0.018597057,0.017989168
1700578027679-2-10-4-12-1-0,1700578027679-2-10-4-12-1-0-01,1700578027679-2-10-4-12-1,1700578027679,2,10,4,12,0,Central,/workspace/datasets/emoji-hero-vr-db-di/test_set/Disgust/1700578027679-2-10-4-12-1-0,1,1700578026808,/workspace/datasets/emoji-hero-vr-db-di/test_set/Disgust/1700578027679-2-10-4-12-1-0/1700578026808-2-10-4-12-1-0.jpg,1,Disgust,3,Happiness,0.021609478,0.91091925,False,False,0.016519962,0.021609478,0.015089181,0.91091925,0.021476675,0.0102695655,0.0041159475
1700578027679-2-10-4-12-1-1,1700578027679-2-10-4-12-1-1-01,1700578027679-2-10-4-12-1,1700578027679,2,10,4,12,1,Side,/workspace/datasets/emoji-hero-vr-db-di/test_set/Disgust/1700578027679-2-10-4-12-1-1,1,1700578026808,/workspace/datasets/emoji-hero-vr-db-di/test_set/Disgust/1700578027679-2-10-4-12-1-1/1700578026808-2-10-4-12-1-1.jpg,1,Disgust,3,Happiness,0.014864606,0.9227052,False,True,0.013698207,0.014864606,0.015816726,0.9227052,0.020717729,0.0073302197,0.004867311
1700578029507-2-10-4-13-3-0,1700578029507-2-10-4-13-3-0-01,1700578029507-2-10-4-13-3,1700578029507,2,10,4,13,0,Central,/workspace/datasets/emoji-hero-vr-db-di/test_set/Happiness/1700578029507-2-10-4-13-3-0,1,1700578028563,/workspace/datasets/emoji-hero-vr-db-di/test_set/Happiness/1700578029507-2-10-4-13-3-0/1700578028563-2-10-4-13-3-0.jpg,3,Happiness,3,Happiness,0.77670336,0.77670336,True,True,0.07254433,0.03358198,0.041236196,0.77670336,0.03755289,0.018140508,0.020240813
1700578029507-2-10-4-13-3-1,1700578029507-2-10-4-13-3-1-01,1700578029507-2-10-4-13-3,1700578029507,2,10,4,13,1,Side,/workspace/datasets/emoji-hero-vr-db-di/test_set/Happiness/1700578029507-2-10-4-13-3-1,1,1700578028563,/workspace/datasets/emoji-hero-vr-db-di/test_set/Happiness/1700578029507-2-10-4-13-3-1/1700578028563-2-10-4-13-3-1.jpg,3,Happiness,3,Happiness,0.8938806,0.8938806,True,True,0.022402072,0.015222271,0.023722969,0.8938806,0.026990699,0.008655591,0.009125811
1700578035450-2-10-4-16-2-0,1700578035450-2-10-4-16-2-0-01,1700578035450-2-10-4-16-2,1700578035450,2,10,4,16,0,Central,/workspace/datasets/emoji-hero-vr-db-di/test_set/Fear/1700578035450-2-10-4-16-2-0,1,1700578034475,/workspace/datasets/emoji-hero-vr-db-di/test_set/Fear/1700578035450-2-10-4-16-2-0/1700578034475-2-10-4-16-2-0.jpg,2,Fear,3,Happiness,0.030212844,0.8506633,False,True,0.026073474,0.024113914,0.030212844,0.8506633,0.042086728,0.013204986,0.013644604
1700578035450-2-10-4-16-2-1,1700578035450-2-10-4-16-2-1-01,1700578035450-2-10-4-16-2,1700578035450,2,10,4,16,1,Side,/workspace/datasets/emoji-hero-vr-db-di/test_set/Fear/1700578035450-2-10-4-16-2-1,1,1700578034475,/workspace/datasets/emoji-hero-vr-db-di/test_set/Fear/1700578035450-2-10-4-16-2-1/1700578034475-2-10-4-16-2-1.jpg,2,Fear,3,Happiness,0.022065468,0.8921792,False,True,0.01762711,0.0176292,0.022065468,0.8921792,0.03215049,0.009467116,0.008881374
1700578036809-2-10-4-17-5-0,1700578036809-2-10-4-17-5-0-01,1700578036809-2-10-4-17-5,1700578036809,2,10,4,17,0,Central,/workspace/datasets/emoji-hero-vr-db-di/test_set/Sadness/1700578036809-2-10-4-17-5-0,1,1700578035852,/workspace/datasets/emoji-hero-vr-db-di/test_set/Sadness/1700578036809-2-10-4-17-5-0/1700578035852-2-10-4-17-5-0.jpg,5,Sadness,4,Neutral,0.09981238,0.49732402,False,False,0.12628701,0.082222596,0.07480245,0.07356968,0.49732402,0.09981238,0.0459819
1700578036809-2-10-4-17-5-1,1700578036809-2-10-4-17-5-1-01,1700578036809-2-10-4-17-5,1700578036809,2,10,4,17,1,Side,/workspace/datasets/emoji-hero-vr-db-di/test_set/Sadness/1700578036809-2-10-4-17-5-1,1,1700578035852,/workspace/datasets/emoji-hero-vr-db-di/test_set/Sadness/1700578036809-2-10-4-17-5-1/1700578035852-2-10-4-17-5-1.jpg,5,Sadness,4,Neutral,0.1182859,0.4264828,False,True,0.15772186,0.07908107,0.07149323,0.105646715,0.4264828,0.1182859,0.041288428
1700578042343-2-10-4-20-5-0,1700578042343-2-10-4-20-5-0-01,1700578042343-2-10-4-20-5,1700578042343,2,10,4,20,0,Central,/workspace/datasets/emoji-hero-vr-db-di/test_set/Sadness/1700578042343-2-10-4-20-5-0,1,1700578041380,/workspace/datasets/emoji-hero-vr-db-di/test_set/Sadness/1700578042343-2-10-4-20-5-0/1700578041380-2-10-4-20-5-0.jpg,5,Sadness,4,Neutral,0.09606453,0.48817807,False,True,0.13590127,0.09693695,0.06707374,0.06445152,0.48817807,0.09606453,0.05139386
1700578042343-2-10-4-20-5-1,1700578042343-2-10-4-20-5-1-01,1700578042343-2-10-4-20-5,1700578042343,2,10,4,20,1,Side,/workspace/datasets/emoji-hero-vr-db-di/test_set/Sadness/1700578042343-2-10-4-20-5-1,1,1700578041380,/workspace/datasets/emoji-hero-vr-db-di/test_set/Sadness/1700578042343-2-10-4-20-5-1/1700578041380-2-10-4-20-5-1.jpg,5,Sadness,4,Neutral,0.092651285,0.48480147,False,True,0.13421176,0.07151041,0.063878365,0.1100733,0.48480147,0.092651285,0.04287337
1700578043747-2-10-4-21-6-0,1700578043747-2-10-4-21-6-0-01,1700578043747-2-10-4-21-6,1700578043747,2,10,4,21,0,Central,/workspace/datasets/emoji-hero-vr-db-di/test_set/Surprise/1700578043747-2-10-4-21-6-0,1,1700578042787,/workspace/datasets/emoji-hero-vr-db-di/test_set/Surprise/1700578043747-2-10-4-21-6-0/1700578042787-2-10-4-21-6-0.jpg,6,Surprise,0,Anger,0.014306074,0.6974986,False,False,0.6974986,0.08428149,0.021410894,0.02496157,0.021324757,0.13621658,0.014306074
1700578043747-2-10-4-21-6-1,1700578043747-2-10-4-21-6-1-01,1700578043747-2-10-4-21-6,1700578043747,2,10,4,21,1,Side,/workspace/datasets/emoji-hero-vr-db-di/test_set/Surprise/1700578043747-2-10-4-21-6-1,1,1700578042787,/workspace/datasets/emoji-hero-vr-db-di/test_set/Surprise/1700578043747-2-10-4-21-6-1/1700578042787-2-10-4-21-6-1.jpg,6,Surprise,0,Anger,0.02563123,0.65458524,False,False,0.65458524,0.077460475,0.027094614,0.06093792,0.045250755,0.10903973,0.02563123
1700578045766-2-10-4-22-0-0,1700578045766-2-10-4-22-0-0-01,1700578045766-2-10-4-22-0,1700578045766,2,10,4,22,0,Central,/workspace/datasets/emoji-hero-vr-db-di/test_set/Anger/1700578045766-2-10-4-22-0-0,1,1700578044806,/workspace/datasets/emoji-hero-vr-db-di/test_set/Anger/1700578045766-2-10-4-22-0-0/1700578044806-2-10-4-22-0-0.jpg,0,Anger,4,Neutral,0.13720018,0.49490154,False,False,0.13720018,0.09458416,0.06953434,0.059060212,0.49490154,0.09485011,0.049869534
1700578045766-2-10-4-22-0-1,1700578045766-2-10-4-22-0-1-01,1700578045766-2-10-4-22-0,1700578045766,2,10,4,22,1,Side,/workspace/datasets/emoji-hero-vr-db-di/test_set/Anger/1700578045766-2-10-4-22-0-1,1,1700578044806,/workspace/datasets/emoji-hero-vr-db-di/test_set/Anger/1700578045766-2-10-4-22-0-1/1700578044806-2-10-4-22-0-1.jpg,0,Anger,4,Neutral,0.23495296,0.24624148,False,False,0.23495296,0.09965328,0.0859076,0.17923072,0.24624148,0.10315515,0.05085892
1700578047686-2-10-4-23-2-0,1700578047686-2-10-4-23-2-0-01,1700578047686-2-10-4-23-2,1700578047686,2,10,4,23,0,Central,/workspace/datasets/emoji-hero-vr-db-di/test_set/Fear/1700578047686-2-10-4-23-2-0,1,1700578046722,/workspace/datasets/emoji-hero-vr-db-di/test_set/Fear/1700578047686-2-10-4-23-2-0/1700578046722-2-10-4-23-2-0.jpg,2,Fear,4,Neutral,0.10041018,0.36093155,False,True,0.1607336,0.1085379,0.10041018,0.09148433,0.36093155,0.121243894,0.056658566
1700578047686-2-10-4-23-2-1,1700578047686-2-10-4-23-2-1-01,1700578047686-2-10-4-23-2,1700578047686,2,10,4,23,1,Side,/workspace/datasets/emoji-hero-vr-db-di/test_set/Fear/1700578047686-2-10-4-23-2-1,1,1700578046722,/workspace/datasets/emoji-hero-vr-db-di/test_set/Fear/1700578047686-2-10-4-23-2-1/1700578046722-2-10-4-23-2-1.jpg,2,Fear,3,Happiness,0.034689188,0.83539844,False,True,0.033318665,0.025958396,0.034689188,0.83539844,0.0417427,0.013467674,0.015424958
1700578050680-2-10-4-25-2-0,1700578050680-2-10-4-25-2-0-01,1700578050680-2-10-4-25-2,1700578050680,2,10,4,25,0,Central,/workspace/datasets/emoji-hero-vr-db-di/test_set/Fear/1700578050680-2-10-4-25-2-0,1,1700578049720,/workspace/datasets/emoji-hero-vr-db-di/test_set/Fear/1700578050680-2-10-4-25-2-0/1700578049720-2-10-4-25-2-0.jpg,2,Fear,3,Happiness,0.026832877,0.8740557,False,True,0.020795265,0.02134357,0.026832877,0.8740557,0.03470613,0.0111852065,0.011081285
1700578050680-2-10-4-25-2-1,1700578050680-2-10-4-25-2-1-01,1700578050680-2-10-4-25-2,1700578050680,2,10,4,25,1,Side,/workspace/datasets/emoji-hero-vr-db-di/test_set/Fear/1700578050680-2-10-4-25-2-1,1,1700578049720,/workspace/datasets/emoji-hero-vr-db-di/test_set/Fear/1700578050680-2-10-4-25-2-1/1700578049720-2-10-4-25-2-1.jpg,2,Fear,3,Happiness,0.046276625,0.7484081,False,True,0.04894749,0.040538486,0.046276625,0.7484081,0.06828318,0.022722512,0.024823647
1700578052853-2-10-4-26-1-0,1700578052853-2-10-4-26-1-0-01,1700578052853-2-10-4-26-1,1700578052853,2,10,4,26,0,Central,/workspace/datasets/emoji-hero-vr-db-di/test_set/Disgust/1700578052853-2-10-4-26-1-0,1,1700578051879,/workspace/datasets/emoji-hero-vr-db-di/test_set/Disgust/1700578052853-2-10-4-26-1-0/1700578051879-2-10-4-26-1-0.jpg,1,Disgust,3,Happiness,0.028272917,0.8283177,False,True,0.029106496,0.028272917,0.03531396,0.8283177,0.04731321,0.014961866,0.016713819
1700578052853-2-10-4-26-1-1,1700578052853-2-10-4-26-1-1-01,1700578052853-2-10-4-26-1,1700578052853,2,10,4,26,1,Side,/workspace/datasets/emoji-hero-vr-db-di/test_set/Disgust/1700578052853-2-10-4-26-1-1,1,1700578051879,/workspace/datasets/emoji-hero-vr-db-di/test_set/Disgust/1700578052853-2-10-4-26-1-1/1700578051879-2-10-4-26-1-1.jpg,1,Disgust,3,Happiness,0.017530728,0.88625205,False,True,0.01947032,0.017530728,0.024549097,0.88625205,0.032737754,0.009885192,0.009574804
1700578053937-2-10-4-27-6-0,1700578053937-2-10-4-27-6-0-01,1700578053937-2-10-4-27-6,1700578053937,2,10,4,27,0,Central,/workspace/datasets/emoji-hero-vr-db-di/test_set/Surprise/1700578053937-2-10-4-27-6-0,1,1700578053164,/workspace/datasets/emoji-hero-vr-db-di/test_set/Surprise/1700578053937-2-10-4-27-6-0/1700578053164-2-10-4-27-6-0.jpg,6,Surprise,1,Disgust,0.04132437,0.5596547,False,False,0.08632564,0.5596547,0.15134718,0.07707821,0.035281125,0.048988774,0.04132437
1700578053937-2-10-4-27-6-1,1700578053937-2-10-4-27-6-1-01,1700578053937-2-10-4-27-6,1700578053937,2,10,4,27,1,Side,/workspace/datasets/emoji-hero-vr-db-di/test_set/Surprise/1700578053937-2-10-4-27-6-1,1,1700578053164,/workspace/datasets/emoji-hero-vr-db-di/test_set/Surprise/1700578053937-2-10-4-27-6-1/1700578053164-2-10-4-27-6-1.jpg,6,Surprise,3,Happiness,0.014669549,0.82721984,False,False,0.0346376,0.036839556,0.039242044,0.82721984,0.03487979,0.012511563,0.014669549
1700583797412-2-13-1-0-0-0,1700583797412-2-13-1-0-0-0-01,1700583797412-2-13-1-0-0,1700583797412,2,13,1,0,0,Central,/workspace/datasets/emoji-hero-vr-db-di/test_set/Anger/1700583797412-2-13-1-0-0-0,1,1700583796611,/workspace/datasets/emoji-hero-vr-db-di/test_set/Anger/1700583797412-2-13-1-0-0-0/1700583796611-2-13-1-0-0-0.jpg,0,Anger,4,Neutral,0.11945313,0.53069514,False,True,0.11945313,0.087277085,0.06330959,0.06254913,0.53069514,0.08644135,0.050274562
1700583797412-2-13-1-0-0-1,1700583797412-2-13-1-0-0-1-01,1700583797412-2-13-1-0-0,1700583797412,2,13,1,0,1,Side,/workspace/datasets/emoji-hero-vr-db-di/test_set/Anger/1700583797412-2-13-1-0-0-1,1,1700583796611,/workspace/datasets/emoji-hero-vr-db-di/test_set/Anger/1700583797412-2-13-1-0-0-1/1700583796611-2-13-1-0-0-1.jpg,0,Anger,4,Neutral,0.13188967,0.49647462,False,False,0.13188967,0.1025065,0.062385093,0.066171885,0.49647462,0.08477901,0.055793103
1700583805997-2-13-1-3-0-0,1700583805997-2-13-1-3-0-0-01,1700583805997-2-13-1-3-0,1700583805997,2,13,1,3,0,Central,/workspace/datasets/emoji-hero-vr-db-di/test_set/Anger/1700583805997-2-13-1-3-0-0,1,1700583805024,/workspace/datasets/emoji-hero-vr-db-di/test_set/Anger/1700583805997-2-13-1-3-0-0/1700583805024-2-13-1-3-0-0.jpg,0,Anger,3,Happiness,0.037922934,0.41853374,False,False,0.037922934,0.09399576,0.2840037,0.41853374,0.06529218,0.030327663,0.069924
