reenactment_id,split,sequence_timestamp,participant_id,level_id,emoji_id,true_label_id,true_label,image,target_emotion,model_probability,label_1,label_2,label_3,success_labeler_1,success_labeler_2,success_labeler_3,agreement,include_in_dataset
1700583891213-2-13-2-3-2,test,1700583891213,13,2,3,2,Fear,1700583891213.png,Fear,0.0762,Fear,Fear,Fear,1,1,1,3,1
1700583893370-2-13-2-4-1,test,1700583893370,13,2,4,1,Disgust,1700583893370.png,Disgust,0.9234,Disgust,Disgust,Disgust,1,1,1,3,1
1700583897868-2-13-2-6-2,test,1700583897868,13,2,6,2,Fear,1700583897868.png,Fear,0.1132,Neutral,Fear,Fear,0,1,1,2,1
1700583903979-2-13-2-8-6,test,1700583903979,13,2,8,6,Surprise,1700583903979.png,Surprise,0.8794,Surprise,Fear,Surprise,1,0,1,2,1
1700583910942-2-13-2-11-4,test,1700583910942,13,2,11,4,Neutral,1700583910942.png,Neutral,0.5944,Neutral,Neutral,Neutral,1,1,1,3,1
1700583999169-2-13-3-0-4,test,1700583999169,13,3,0,4,Neutral,1700583999169.png,Neutral,0.6128,Neutral,Neutral,Neutral,1,1,1,3,1
1700584001197-2-13-3-1-1,test,1700584001197,13,3,1,1,Disgust,1700584001197.png,Disgust,0.9264,Disgust,Anger,Disgust,1,0,1,2,1
1700584007863-2-13-3-4-3,test,1700584007863,13,3,4,3,Happiness,1700584007863.png,Happiness,0.9912,Happiness,Happiness,Happiness,1,1,1,3,1
1700584009992-2-13-3-5-2,test,1700584009992,13,3,5,2,Fear,1700584009992.png,Fear,0.3464,Disgust,Fear,Fear,0,1,1,2,1
1700584012456-2-13-3-6-5,test,1700584012456,13,3,6,5,Sadness,1700584012456.png,Sadness,0.3029,Sadness,Sadness,Sadness,1,1,1,3,1
1700584020161-2-13-3-10-0,test,1700584020161,13,3,10,0,Anger,1700584020161.png,Anger,0.1035,Anger,Anger,Anger,1,1,1,3,1
1700584022622-2-13-3-11-3,test,1700584022622,13,3,11,3,Happiness,1700584022622.png,Happiness,0.9767,Happiness,Happiness,Happiness,1,1,1,3,1
1700584023624-2-13-3-12-4,test,1700584023624,13,3,12,4,Neutral,1700584023624.png,Neutral,0.4535,Neutral,Neutral,Neutral,1,1,1,3,1
1700584025989-2-13-3-13-6,test,1700584025989,13,3,13,6,Surprise,1700584025989.png,Surprise,0.4237,Surprise,Fear,Surprise,1,0,1,2,1
1700584027538-2-13-3-14-4,test,1700584027538,13,3,14,4,Neutral,1700584027538.png,Neutral,0.5538,Neutral,Neutral,Neutral,1,1,1,3,1
1700584030294-2-13-3-15-5,test,1700584030294,13,3,15,5,Sadness,1700584030294.png,Sadness,0.4363,Sadness,Sadness,Sadness,1,1,1,3,1
1700584032421-2-13-3-16-2,test,1700584032421,13,3,16,2,Fear,1700584032421.png,Fear,0.2724,Neutral,Fear,Fear,0,1,1,2,1
1700584034051-2-13-3-17-3,test,1700584034051,13,3,17,3,Happiness,1700584034051.png,Happiness,0.9925,Happiness,Happiness,Happiness,1,1,1,3,1
1700584035954-2-13-3-18-1,test,1700584035954,13,3,18,1,Disgust,1700584035954.png,Disgust,0.8869,Disgust,Disgust,Disgust,1,1,1,3,1
1700584037726-2-13-3-19-6,test,1700584037726,13,3,19,6,Surprise,1700584037726.png,Surprise,0.6091,Surprise,Surprise,Fear,1,1,0,2,1
1700584201525-2-13-4-0-1,test,1700584201525,13,4,0,1,Disgust,1700584201525.png,Disgust,0.9136,Disgust,Disgust,Disgust,1,1,1,3,1
1700584204317-2-13-4-1-5,test,1700584204317,13,4,1,5,Sadness,1700584204317.png,Sadness,0.4102,Sadness,Sadness,Sadness,1,1,1,3,1
1700584206113-2-13-4-2-4,test,1700584206113,13,4,2,4,Neutral,1700584206113.png,Neutral,0.5567,Neutral,Neutral,Neutral,1,1,1,3,1
1700584207271-2-13-4-3-6,test,1700584207271,13,4,3,6,Surprise,1700584207271.png,Surprise,0.8043,Surprise,Surprise,Surprise,1,1,1,3,1
1700584212931-2-13-4-6-3,test,1700584212931,13,4,6,3,Happiness,1700584212931.png,Happiness,0.991,Happiness,Happiness,Happiness,1,1,1,3,1
1700584214184-2-13-4-7-0,test,1700584214184,13,4,7,0,Anger,1700584214184.png,Anger,0.2239,Anger,Anger,Anger,1,1,1,3,1
1700584216493-2-13-4-8-5,test,1700584216493,13,4,8,5,Sadness,1700584216493.png,Sadness,0.4534,Sadness,Sadness,Sadness,1,1,1,3,1
1700584217663-2-13-4-9-2,test,1700584217663,13,4,9,2,Fear,1700584217663.png,Fear,0.1464,Surprise,Fear,Fear,0,1,1,2,1
1700584219640-2-13-4-10-0,test,1700584219640,13,4,10,0,Anger,1700584219640.png,Anger,0.2804,Anger,Anger,Anger,1,1,1,3,1
1700584221354-2-13-4-11-3,test,1700584221354,13,4,11,3,Happiness,1700584221354.png,Happiness,0.9914,Happiness,Happiness,Happiness,1,1,1,3,1
1700584223413-2-13-4-12-1,test,1700584223413,13,4,12,1,Disgust,1700584223413.png,Disgust,0.9502,Disgust,Disgust,Disgust,1,1,1,3,1
1700584232123-2-13-4-17-5,test,1700584232123,13,4,17,5,Sadness,1700584232123.png,Sadness,0.412,Sadness,Sadness,Sadness,1,1,1,3,1
1700584234061-2-13-4-18-4,test,1700584234061,13,4,18,4,Neutral,1700584234061.png,Neutral,0.5595,Neutral,Neutral,Neutral,1,1,1,3,1
1700584237227-2-13-4-20-5,test,1700584237227,13,4,20,5,Sadness,1700584237227.png,Sadness,0.471,Sadness,Sadness,Sadness,1,1,1,3,1
1700584238451-2-13-4-21-6,test,1700584238451,13,4,21,6,Surprise,1700584238451.png,Surprise,0.5676,Surprise,Surprise,Fear,1,1,0,2,1
1700584240494-2-13-4-22-0,test,1700584240494,13,4,22,0,Anger,1700584240494.png,Anger,0.2415,Anger,Anger,Anger,1,1,1,3,1
1700584242638-2-13-4-23-2,test,1700584242638,13,4,23,2,Fear,1700584242638.png,Fear,0.0694,Surprise,Fear,Fear,0,1,1,2,1
1700584244435-2-13-4-24-3,test,1700584244435,13,4,24,3,Happiness,1700584244435.png,Happiness,0.9908,Happiness,Happiness,Happiness,1,1,1,3,1
1700584249628-2-13-4-27-6,test,1700584249628,13,4,27,6,Surprise,1700584249628.png,Surprise,0.6572,Surprise,Surprise,Surprise,1,1,1,3,1
1700745025508-1-14-1-1-5,validation,1700745025508,14,1,1,5,Sadness,1700745025508.png,Sadness,0.7019,Sadness,Sadness,Sadness,1,1,1,3,1
1700745032110-1-14-1-4-0,validation,1700745032110,14,1,4,0,Anger,1700745032110.png,Anger,0.2383,Sadness,Anger,Anger,0,1,1,2,1
1700745035202-1-14-1-5-5,validation,1700745035202,14,1,5,5,Sadness,1700745035202.png,Sadness,0.5865,Sadness,Sadness,Sadness,1,1,1,3,1
1700745038103-1-14-1-6-3,validation,1700745038103,14,1,6,3,Happiness,1700745038103.png,Happiness,0.7737,Happiness,Happiness,Happiness,1,1,1,3,1
1700745040741-1-14-1-7-5,validation,1700745040741,14,1,7,5,Sadness,1700745040741.png,Sadness,0.4684,Sadness,Sadness,Sadness,1,1,1,3,1
1700745110139-1-14-2-1-1,validation,1700745110139,14,2,1,1,Disgust,1700745110139.png,Disgust,0.857,Anger,Disgust,Disgust,0,1,1,2,1
1700745112620-1-14-2-2-6,validation,1700745112620,14,2,2,6,Surprise,1700745112620.png,Surprise,0.8108,Surprise,Surprise,Surprise,1,1,1,3,1
1700745115681-1-14-2-3-2,validation,1700745115681,14,2,3,2,Fear,1700745115681.png,Fear,0.168,Fear,Fear,Fear,1,1,1,3,1
1700745121238-1-14-2-5-1,validation,1700745121238,14,2,5,1,Disgust,1700745121238.png,Disgust,0.8016,Disgust,Disgust,Disgust,1,1,1,3,1
1700745123799-1-14-2-6-2,validation,1700745123799,14,2,6,2,Fear,1700745123799.png,Fear,0.2235,Fear,Fear,Fear,1,1,1,3,1
1700745126278-1-14-2-7-4,validation,1700745126278,14,2,7,4,Neutral,1700745126278.png,Neutral,0.5141,Neutral,Neutral,Neutral,1,1,1,3,1
1700745128460-1-14-2-8-6,validation,1700745128460,14,2,8,6,Surprise,1700745128460.png,Surprise,0.7008,Surprise,Fear,Surprise,1,0,1,2,1
1700745130744-1-14-2-9-6,validation,1700745130744,14,2,9,6,Surprise,1700745130744.png,Surprise,0.8054,Surprise,Surprise,Surprise,1,1,1,3,1
1700745132889-1-14-2-10-2,validation,1700745132889,14,2,10,2,Fear,1700745132889.png,Fear,0.2008,Fear,Fear,Fear,1,1,1,3,1
1700745221245-1-14-3-0-4,validation,1700745221245,14,3,0,4,Neutral,1700745221245.png,Neutral,0.5621,Neutral,Neutral,Neutral,1,1,1,3,1
1700745223978-1-14-3-1-1,validation,1700745223978,14,3,1,1,Disgust,1700745223978.png,Disgust,0.7589,Disgust,Disgust,Disgust,1,1,1,3,1
1700745228376-1-14-3-3-6,validation,1700745228376,14,3,3,6,Surprise,1700745228376.png,Surprise,0.7621,Surprise,Surprise,Surprise,1,1,1,3,1
1700745231984-1-14-3-5-2,validation,1700745231984,14,3,5,2,Fear,1700745231984.png,Fear,0.3132,Fear,Fear,Fear,1,1,1,3,1
1700745234646-1-14-3-6-5,validation,1700745234646,14,3,6,5,Sadness,1700745234646.png,Sadness,0.631,Sadness,Sadness,Sadness,1,1,1,3,1
1700745236100-1-14-3-7-5,validation,1700745236100,14,3,7,5,Sadness,1700745236100.png,Sadness,0.6479,Sadness,Sadness,Sadness,1,1,1,3,1
1700745238681-1-14-3-8-0,validation,1700745238681,14,3,8,0,Anger,1700745238681.png,Anger,0.3353,Anger,Anger,Anger,1,1,1,3,1
1700745241981-1-14-3-10-0,validation,1700745241981,14,3,10,0,Anger,1700745241981.png,Anger,0.2601,Sadness,Anger,Anger,0,1,1,2,1
1700745244540-1-14-3-11-3,validation,1700745244540,14,3,11,3,Happiness,1700745244540.png,Happiness,0.7874,Happiness,Happiness,Happiness,1,1,1,3,1
1700745249806-1-14-3-14-4,validation,1700745249806,14,3,14,4,Neutral,1700745249806.png,Neutral,0.5585,Neutral,Neutral,Neutral,1,1,1,3,1
1700745252436-1-14-3-15-5,validation,1700745252436,14,3,15,5,Sadness,1700745252436.png,Sadness,0.4678,Sadness,Sadness,Sadness,1,1,1,3,1
1700745254634-1-14-3-16-2,validation,1700745254634,14,3,16,2,Fear,1700745254634.png,Fear,0.3517,Fear,Fear,Fear,1,1,1,3,1
1700745256570-1-14-3-17-3,validation,1700745256570,14,3,17,3,Happiness,1700745256570.png,Happiness,0.8489,Happiness,Happiness,Happiness,1,1,1,3,1
1700745258978-1-14-3-18-1,validation,1700745258978,14,3,18,1,Disgust,1700745258978.png,Disgust,0.8355,Disgust,Disgust,Disgust,1,1,1,3,1
1700745393712-1-14-4-0-1,validation,1700745393712,14,4,0,1,Disgust,1700745393712.png,Disgust,0.5342,Disgust,Disgust,Anger,1,1,0,2,1
1700745394756-1-14-4-1-5,validation,1700745394756,14,4,1,5,Sadness,1700745394756.png,Sadness,0.512,Sadness,Sadness,Sadness,1,1,1,3,1
1700745396954-1-14-4-2-4,validation,1700745396954,14,4,2,4,Neutral,1700745396954.png,Neutral,0.5385,Neutral,Neutral,Neutral,1,1,1,3,1
1700745400757-1-14-4-4-4,validation,1700745400757,14,4,4,4,Neutral,1700745400757.png,Neutral,0.5238,Neutral,Neutral,Neutral,1,1,1,3,1
1700745402426-1-14-4-5-4,validation,1700745402426,14,4,5,4,Neutral,1700745402426.png,Neutral,0.5163,Neutral,Neutral,Neutral,1,1,1,3,1
1700745403916-1-14-4-6-3,validation,1700745403916,14,4,6,3,Happiness,1700745403916.png,Happiness,0.7603,Happiness,Happiness,Happiness,1,1,1,3,1
1700745407522-1-14-4-8-5,validation,1700745407522,14,4,8,5,Sadness,1700745407522.png,Sadness,0.6774,Sadness,Sadness,Sadness,1,1,1,3,1
1700745409833-1-14-4-9-2,validation,1700745409833,14,4,9,2,Fear,1700745409833.png,Fear,0.2146,Fear,Fear,Fear,1,1,1,3,1
1700745412966-1-14-4-11-3,validation,1700745412966,14,4,11,3,Happiness,1700745412966.png,Happiness,0.7806,Happiness,Happiness,Happiness,1,1,1,3,1
1700745414805-1-14-4-12-1,validation,1700745414805,14,4,12,1,Disgust,1700745414805.png,Disgust,0.8513,Disgust,Disgust,Disgust,1,1,1,3,1
1700745416289-1-14-4-13-3,validation,1700745416289,14,4,13,3,Happiness,1700745416289.png,Happiness,0.741,Happiness,Happiness,Happiness,1,1,1,3,1
1700745418145-1-14-4-14-0,validation,1700745418145,14,4,14,0,Anger,1700745418145.png,Anger,0.2618,Anger,Anger,Anger,1,1,1,3,1
1700745420373-1-14-4-15-1,validation,1700745420373,14,4,15,1,Disgust,1700745420373.png,Disgust,0.8117,Disgust,Disgust,Disgust,1,1,1,3,1
1700745424757-1-14-4-18-4,validation,1700745424757,14,4,18,4,Neutral,1700745424757.png,Neutral,0.5565,Neutral,Neutral,Neutral,1,1,1,3,1
1700745427287-1-14-4-19-6,validation,1700745427287,14,4,19,6,Surprise,1700745427287.png,Surprise,0.7732,Surprise,Fear,Surprise,1,0,1,2,1
1700745428809-1-14-4-20-5,validation,1700745428809,14,4,20,5,Sadness,1700745428809.png,Sadness,0.5677,Sadness,Sadness,Sadness,1,1,1,3,1
1700745430676-1-14-4-21-6,validation,1700745430676,14,4,21,6,Surprise,1700745430676.png,Surprise,0.7918,Surprise,Surprise,Surprise,1,1,1,3,1
1700745431720-1-14-4-22-0,validation,1700745431720,14,4,22,0,Anger,1700745431720.png,Anger,0.3745,Sadness,Anger,Anger,0,1,1,2,1
1700745434141-1-14-4-23-2,validation,1700745434141,14,4,23,2,Fear,1700745434141.png,Fear,0.4227,Fear,Disgust,Fear,1,0,1,2,1
1700745435771-1-14-4-24-3,validation,1700745435771,14,4,24,3,Happiness,1700745435771.png,Happiness,0.7932,Happiness,Happiness,Neutral,1,1,0,2,1
1700745437874-1-14-4-25-2,validation,1700745437874,14,4,25,2,Fear,1700745437874.png,Fear,0.1961,Fear,Fear,Fear,1,1,1,3,1
1700745439044-1-14-4-26-1,validation,1700745439044,14,4,26,1,Disgust,1700745439044.png,Disgust,0.7756,Disgust,Disgust,Anger,1,1,0,2,1
1700745441256-1-14-4-27-6,validation,1700745441256,14,4,27,6,Surprise,1700745441256.png,Surprise,0.7671,Surprise,Surprise,Surprise,1,1,1,3,1
1700747144334-2-15-1-0-0,test,1700747144334,15,1,0,0,Anger,1700747144334.png,Anger,0.3327,Anger,Anger,Anger,1,1,1,3,1
1700747147435-2-15-1-1-5,test,1700747147435,15,1,1,5,Sadness,1700747147435.png,Sadness,0.647,Sadness,Sadness,Sadness,1,1,1,3,1
1700747149418-2-15-1-2-3,test,1700747149418,15,1,2,3,Happiness,1700747149418.png,Happiness,0.8342,Happiness,Happiness,Happiness,1,1,1,3,1
1700747151558-2-15-1-3-0,test,1700747151558,15,1,3,0,Anger,1700747151558.png,Anger,0.2651,Anger,Anger,Disgust,1,1,0,2,1
1700747153913-2-15-1-4-0,test,1700747153913,15,1,4,0,Anger,1700747153913.png,Anger,0.1765,Neutral,Anger,Anger,0,1,1,2,1
1700747157106-2-15-1-5-5,test,1700747157106,15,1,5,5,Sadness,1700747157106.png,Sadness,0.5958,Sadness,Sadness,Sadness,1,1,1,3,1
1700747159259-2-15-1-6-3,test,1700747159259,15,1,6,3,Happiness,1700747159259.png,Happiness,0.7813,Happiness,Happiness,Happiness,1,1,1,3,1
1700747164257-2-15-1-8-3,test,1700747164257,15,1,8,3,Happiness,1700747164257.png,Happiness,0.8854,Happiness,Happiness,Happiness,1,1,1,3,1
1700747228293-2-15-2-0-4,test,1700747228293,15,2,0,4,Neutral,1700747228293.png,Neutral,0.5489,Neutral,Neutral,Neutral,1,1,1,3,1
1700747230387-2-15-2-1-1,test,1700747230387,15,2,1,1,Disgust,1700747230387.png,Disgust,0.7849,Disgust,Disgust,Disgust,1,1,1,3,1
1700747233836-2-15-2-2-6,test,1700747233836,15,2,2,6,Surprise,1700747233836.png,Surprise,0.609,Surprise,Surprise,Surprise,1,1,1,3,1
1700747235785-2-15-2-3-2,test,1700747235785,15,2,3,2,Fear,1700747235785.png,Fear,0.0552,Surprise,Fear,Fear,0,1,1,2,1
1700747237919-2-15-2-4-1,test,1700747237919,15,2,4,1,Disgust,1700747237919.png,Disgust,0.952,Disgust,Disgust,Disgust,1,1,1,3,1
1700747240521-2-15-2-5-1,test,1700747240521,15,2,5,1,Disgust,1700747240521.png,Disgust,0.43,Happiness,Disgust,Disgust,0,1,1,2,1
1700747244029-2-15-2-6-2,test,1700747244029,15,2,6,2,Fear,1700747244029.png,Fear,0.1293,Fear,Fear,Disgust,1,1,0,2,1
1700747244934-2-15-2-7-4,test,1700747244934,15,2,7,4,Neutral,1700747244934.png,Neutral,0.5809,Neutral,Neutral,Neutral,1,1,1,3,1
1700747248666-2-15-2-8-6,test,1700747248666,15,2,8,6,Surprise,1700747248666.png,Surprise,0.8082,Surprise,Surprise,Surprise,1,1,1,3,1
1700747250542-2-15-2-9-6,test,1700747250542,15,2,9,6,Surprise,1700747250542.png,Surprise,0.8438,Surprise,Surprise,Surprise,1,1,1,3,1
1700747253760-2-15-2-10-2,test,1700747253760,15,2,10,2,Fear,1700747253760.png,Fear,0.747,Fear,Fear,Fear,1,1,1,3,1
1700747345899-2-15-3-0-4,test,1700747345899,15,3,0,4,Neutral,1700747345899.png,Neutral,0.5467,Neutral,Neutral,Neutral,1,1,1,3,1
1700747349332-2-15-3-1-1,test,1700747349332,15,3,1,1,Disgust,1700747349332.png,Disgust,0.6305,Happiness,Disgust,Disgust,0,1,1,2,1
1700747349900-2-15-3-2-0,test,1700747349900,15,3,2,0,Anger,1700747349900.png,Anger,0.2979,Anger,Anger,Anger,1,1,1,3,1
1700747352492-2-15-3-3-6,test,1700747352492,15,3,3,6,Surprise,1700747352492.png,Surprise,0.6816,Surprise,Surprise,Surprise,1,1,1,3,1
1700747359928-2-15-3-7-5,test,1700747359928,15,3,7,5,Sadness,1700747359928.png,Sadness,0.3338,Sadness,Sadness,Anger,1,1,0,2,1
1700747368098-2-15-3-11-3,test,1700747368098,15,3,11,3,Happiness,1700747368098.png,Happiness,0.7751,Happiness,Happiness,Happiness,1,1,1,3,1
1700747372332-2-15-3-13-6,test,1700747372332,15,3,13,6,Surprise,1700747372332.png,Surprise,0.6658,Surprise,Surprise,Surprise,1,1,1,3,1
1700747374991-2-15-3-14-4,test,1700747374991,15,3,14,4,Neutral,1700747374991.png,Neutral,0.5402,Neutral,Neutral,Neutral,1,1,1,3,1
1700747376723-2-15-3-15-5,test,1700747376723,15,3,15,5,Sadness,1700747376723.png,Sadness,0.4046,Sadness,Sadness,Sadness,1,1,1,3,1
1700747378458-2-15-3-16-2,test,1700747378458,15,3,16,2,Fear,1700747378458.png,Fear,0.0438,Surprise,Fear,Fear,0,1,1,2,1
1700747380059-2-15-3-17-3,test,1700747380059,15,3,17,3,Happiness,1700747380059.png,Happiness,0.9785,Happiness,Happiness,Happiness,1,1,1,3,1
1700747382885-2-15-3-18-1,test,1700747382885,15,3,18,1,Disgust,1700747382885.png,Disgust,0.7921,Disgust,Disgust,Disgust,1,1,1,3,1
1700747384624-2-15-3-19-6,test,1700747384624,15,3,19,6,Surprise,1700747384624.png,Surprise,0.685,Surprise,Surprise,Surprise,1,1,1,3,1
1700747386351-2-15-3-20-2,test,1700747386351,15,3,20,2,Fear,1700747386351.png,Fear,0.018,Fear,Fear,Disgust,1,1,0,2,1
1700747514980-2-15-4-1-5,test,1700747514980,15,4,1,5,Sadness,1700747514980.png,Sadness,0.424,Sadness,Sadness,Sadness,1,1,1,3,1
1700747516587-2-15-4-2-4,test,1700747516587,15,4,2,4,Neutral,1700747516587.png,Neutral,0.5577,Neutral,Neutral,Neutral,1,1,1,3,1
1700747522488-2-15-4-5-4,test,1700747522488,15,4,5,4,Neutral,1700747522488.png,Neutral,0.5334,Neutral,Neutral,Neutral,1,1,1,3,1
1700747523299-2-15-4-6-3,test,1700747523299,15,4,6,3,Happiness,1700747523299.png,Happiness,0.9861,Happiness,Happiness,Happiness,1,1,1,3,1
1700747526081-2-15-4-7-0,test,1700747526081,15,4,7,0,Anger,1700747526081.png,Anger,0.092,Anger,Anger,Anger,1,1,1,3,1
1700747527030-2-15-4-8-5,test,1700747527030,15,4,8,5,Sadness,1700747527030.png,Sadness,0.5501,Sadness,Sadness,Sadness,1,1,1,3,1
1700747528937-2-15-4-9-2,test,1700747528937,15,4,9,2,Fear,1700747528937.png,Fear,0.0384,Fear,Fear,Disgust,1,1,0,2,1
1700747534547-2-15-4-12-1,test,1700747534547,15,4,12,1,Disgust,1700747534547.png,Disgust,0.8816,Disgust,Disgust,Disgust,1,1,1,3,1
1700747535828-2-15-4-13-3,test,1700747535828,15,4,13,3,Happiness,1700747535828.png,Happiness,0.4175,Happiness,Happiness,Happiness,1,1,1,3,1
1700747538056-2-15-4-14-0,test,1700747538056,15,4,14,0,Anger,1700747538056.png,Anger,0.2574,Anger,Disgust,Anger,1,0,1,2,1
1700747543178-2-15-4-17-5,test,1700747543178,15,4,17,5,Sadness,1700747543178.png,Sadness,0.452,Sadness,Sadness,Sadness,1,1,1,3,1
1700747545324-2-15-4-18-4,test,1700747545324,15,4,18,4,Neutral,1700747545324.png,Neutral,0.5989,Neutral,Neutral,Neutral,1,1,1,3,1
1700747550545-2-15-4-21-6,test,1700747550545,15,4,21,6,Surprise,1700747550545.png,Surprise,0.7462,Surprise,Surprise,Surprise,1,1,1,3,1
1700747556782-2-15-4-25-2,test,1700747556782,15,4,25,2,Fear,1700747556782.png,Fear,0.0232,Fear,Fear,Fear,1,1,1,3,1
1700747558772-2-15-4-26-1,test,1700747558772,15,4,26,1,Disgust,1700747558772.png,Disgust,0.9469,Disgust,Disgust,Disgust,1,1,1,3,1
1700748599521-0-16-1-0-0,train,1700748599521,16,1,0,0,Anger,1700748599521.png,Anger,0.3359,Neutral,Anger,Anger,0,1,1,2,1
1700748607910-0-16-1-3-0,train,1700748607910,16,1,3,0,Anger,1700748607910.png,Anger,0.3385,Neutral,Anger,Anger,0,1,1,2,1
1700748615383-0-16-1-6-3,train,1700748615383,16,1,6,3,Happiness,1700748615383.png,Happiness,0.7382,Happiness,Happiness,Happiness,1,1,1,3,1
1700748619561-0-16-1-8-3,train,1700748619561,16,1,8,3,Happiness,1700748619561.png,Happiness,0.4058,Happiness,Fear,Happiness,1,0,1,2,1
1700748685289-0-16-2-0-4,train,1700748685289,16,2,0,4,Neutral,1700748685289.png,Neutral,0.6346,Neutral,Neutral,Neutral,1,1,1,3,1
1700748690839-0-16-2-2-6,train,1700748690839,16,2,2,6,Surprise,1700748690839.png,Surprise,0.9628,Surprise,Surprise,Surprise,1,1,1,3,1
1700748692860-0-16-2-3-2,train,1700748692860,16,2,3,2,Fear,1700748692860.png,Fear,0.903,Fear,Fear,Fear,1,1,1,3,1
1700748695589-0-16-2-4-1,train,1700748695589,16,2,4,1,Disgust,1700748695589.png,Disgust,0.4333,Disgust,Disgust,Disgust,1,1,1,3,1
1700748700613-0-16-2-6-2,train,1700748700613,16,2,6,2,Fear,1700748700613.png,Fear,0.5937,Surprise,Fear,Fear,0,1,1,2,1
1700748702660-0-16-2-7-4,train,1700748702660,16,2,7,4,Neutral,1700748702660.png,Neutral,0.5978,Neutral,Neutral,Neutral,1,1,1,3,1
1700748704971-0-16-2-8-6,train,1700748704971,16,2,8,6,Surprise,1700748704971.png,Surprise,0.9371,Surprise,Surprise,Surprise,1,1,1,3,1
1700748707465-0-16-2-9-6,train,1700748707465,16,2,9,6,Surprise,1700748707465.png,Surprise,0.9495,Surprise,Surprise,Surprise,1,1,1,3,1
1700748711597-0-16-2-10-2,train,1700748711597,16,2,10,2,Fear,1700748711597.png,Fear,0.5775,Fear,Fear,Fear,1,1,1,3,1
1700748713158-0-16-2-11-4,train,1700748713158,16,2,11,4,Neutral,1700748713158.png,Neutral,0.6963,Neutral,Neutral,Neutral,1,1,1,3,1
1700748800893-0-16-3-0-4,train,1700748800893,16,3,0,4,Neutral,1700748800893.png,Neutral,0.5687,Neutral,Neutral,Neutral,1,1,1,3,1
1700748805468-0-16-3-2-0,train,1700748805468,16,3,2,0,Anger,1700748805468.png,Anger,0.4468,Fear,Anger,Anger,0,1,1,2,1
1700748807131-0-16-3-3-6,train,1700748807131,16,3,3,6,Surprise,1700748807131.png,Surprise,0.963,Surprise,Surprise,Surprise,1,1,1,3,1
1700748808258-0-16-3-4-3,train,1700748808258,16,3,4,3,Happiness,1700748808258.png,Happiness,0.8632,Happiness,Fear,Happiness,1,0,1,2,1
1700748813184-0-16-3-6-5,train,1700748813184,16,3,6,5,Sadness,1700748813184.png,Sadness,0.4636,Sadness,Sadness,Anger,1,1,0,2,1
1700748819058-0-16-3-9-1,train,1700748819058,16,3,9,1,Disgust,1700748819058.png,Disgust,0.3396,Disgust,Disgust,Disgust,1,1,1,3,1
1700748825492-0-16-3-12-4,train,1700748825492,16,3,12,4,Neutral,1700748825492.png,Neutral,0.6165,Neutral,Neutral,Neutral,1,1,1,3,1
1700748827092-0-16-3-13-6,train,1700748827092,16,3,13,6,Surprise,1700748827092.png,Surprise,0.9241,Surprise,Surprise,Surprise,1,1,1,3,1
1700748829753-0-16-3-14-4,train,1700748829753,16,3,14,4,Neutral,1700748829753.png,Neutral,0.6194,Neutral,Neutral,Neutral,1,1,1,3,1
1700748833455-0-16-3-16-2,train,1700748833455,16,3,16,2,Fear,1700748833455.png,Fear,0.818,Fear,Fear,Fear,1,1,1,3,1
1700748834625-0-16-3-17-3,train,1700748834625,16,3,17,3,Happiness,1700748834625.png,Happiness,0.8305,Happiness,Happiness,Happiness,1,1,1,3,1
1700748839077-0-16-3-19-6,train,1700748839077,16,3,19,6,Surprise,1700748839077.png,Surprise,0.79,Surprise,Surprise,Surprise,1,1,1,3,1
1700748841210-0-16-3-20-2,train,1700748841210,16,3,20,2,Fear,1700748841210.png,Fear,0.3692,Fear,Fear,Fear,1,1,1,3,1
1700748976246-0-16-4-2-4,train,1700748976246,16,4,2,4,Neutral,1700748976246.png,Neutral,0.6206,Neutral,Neutral,Neutral,1,1,1,3,1
1700748977420-0-16-4-3-6,train,1700748977420,16,4,3,6,Surprise,1700748977420.png,Surprise,0.9092,Surprise,Surprise,Surprise,1,1,1,3,1
1700748979102-0-16-4-4-4,train,1700748979102,16,4,4,4,Neutral,1700748979102.png,Neutral,0.6255,Neutral,Neutral,Neutral,1,1,1,3,1
1700748981010-0-16-4-5-4,train,1700748981010,16,4,5,4,Neutral,1700748981010.png,Neutral,0.6358,Neutral,Neutral,Neutral,1,1,1,3,1
1700748982693-0-16-4-6-3,train,1700748982693,16,4,6,3,Happiness,1700748982693.png,Happiness,0.8366,Happiness,Happiness,Happiness,1,1,1,3,1
1700748989881-0-16-4-10-0,train,1700748989881,16,4,10,0,Anger,1700748989881.png,Anger,0.4831,Anger,Anger,Anger,1,1,1,3,1
1700749000251-0-16-4-16-2,train,1700749000251,16,4,16,2,Fear,1700749000251.png,Fear,0.7315,Surprise,Fear,Fear,0,1,1,2,1
